date,review,rating,isEdited,userName,title,app
2017-11-04 21:31:35,still awful not being able to gem barracks 1 by 1 same for spell factory bad greedy move worse is the league system at th 9 i continuously have to fight myself back up to champion 3 because th10 s 11 s that reckon they are only master 3 s 2 s and 1 s crystals and even worse gold etc continuously float over my very expensive useless walls decimating me and taking 20 trophies every time all i am offered when looking for a battle is th 10 s 11 s leagues need to be sorted th 11 s should not be able to attack th9 s at all or lower which does happen this losing trophies at their levels needs to be sorted make it fun for everyone not pay all this gold for walls and guess what we will make it futile by letting a floater float all over them because your only a th 8 9 trying to get a revenge attack is mindless if you ever can there s no point because there are no trophies on offer because they re playing the league system and are so low down the supposed ladder that we have to feel sorry for them because even though they have a th 2 3 times higher than you they are 3 4 times lower in a league than you are haha ,1,False,JenBD,Awful Update,Clash of Clans
2019-07-06 14:57:56,i love this game i ve been playing it for about a year now and i m th9 i think this game is great but there is a few small problems when i upgrade or get something new i have to wait ages like for and x bow it s 2 and a half days so i think some of the upgrades and purchases should be cheaper gems are a great way to quickly upgrade buildings but you just don t get enough of them if supercell doesn t make the upgrade and purchase times shorter we have to spend a lot of gems if we are impatient like me but as we get gems so slowly it s impossible to finish long upgrades as they cost about 300 gems per upgrade which is a lot but apart from these small issues clash of clans amazing and i love the game and i m addicted to it i introduced it to my friends and started a clan and love playing with them on this game i hope you end up reading my review and i really love your games ,5,False,.•*•*•*•.,Best game I’ve ever played!,Clash of Clans
2022-04-10 22:12:23,clash of clans is a must play game there is so much to do you can rush or max your base i enjoy playing on both bases but mainly home base it is fun doing attacks and the single player attacks it is a lot harder to max your base in builder base because it s more expensive and it takes longer one of the other things in clash of clans is you need to be patient when you reach to the max level town hall there are some upgrades which can go up to 16 days so brace yourself i recommend to join a clan because then you can get support from your teammates including donating troops each month there will be challenges you can fill your season bank and get points to get loot potions and gems if you purchase the gold pass which you get at th7 you then unlock the season skin and loads more once again i recommend you purchase this game good luck ,5,False,clash player745,Clash of clans,Clash of Clans
2017-10-23 16:50:01,amazing game changes are over due though walls are far too over priced buildings take far to long to upgrade and or build i am th7 and it takes 8 days to upgrade to lvl8 as well as that when someone has joined a clan they should have a time limit before they can leave or join another clan but should be able to be kicked out as some just join a clan then leave after 1 min can the cost of builders stay 500 because that is challenging enough to get let alone 1000 or more the troops and spells cost a lot if building cost a lot fine but not troops and spell including researching troops despite that this game is very amusing and fun to play the builder base is an amazing addition to the game and is very fun however is easy to forget about a cool addition to the game could be private chat i know i have had a plethora of criticism however if that is fixed this game might very well be the best game ever ,4,False,Jess123boi,Changes needed,Clash of Clans
2019-12-24 20:00:57,i started playing clash of clan when it first came out the improvements from then to know is second to none and supercell never stop the surprises and update i had a level 16 clan but sadly i had to start again so i quit for a year low and behold i was drawn back because i missed it the team playing is great and some of the people that you meet is also good getting rid of the global chat and changing the recruitment process was a great idea as it reduces the amount of people talking ridiculous trash good call supercell the recent new updates are great however the only issue that i am seeming to have is that the matching for a village raid hasn t been working for days apparently it s because i am a high level now and the christmas season i hope it pans out and i can raid again soon as i am losing trophies that i have worked so hard to achieve all in all it s 100 the best game ever ,5,False,Mullan1980,BEST GAME,Clash of Clans
2018-05-30 11:56:20,dear money grabbing thieves i am beginning to hate this game everything takes like 2 weeks to complete there is a lack of are you sure you want to do this pop ups and it is very expensive i have wasted 3 years of my life with this game and nothing but a virtual village to show for it i would give zero stars but i have to give one for this review the money grabbing cheats known as supercell need to either get rid of this game completely or optimise it in the builder base i was about to break 2500 cups and then for some reason i went on a huge losing streak and back down to 2100 cups and as a bh6 i kept getting bh7 8 s when doing versus battles and i was essentially forced to rush to bh7 it s a huge shame that this game has gone to this state construction times need to be optimised given the audience that supercell is targeting i don t think 7 13 year olds are prepared to wait weeks for one upgrade or be like the 20 40 year old coc youtubers that get tons of gems from sponsors this game is in a crap state at the moment needs to be fixed and rounded out for all players and not favour the top players ,1,False,njknvrsjonbtsjon,Im starting to hate this game,Clash of Clans
2022-07-17 14:02:34,super cell i m travelling alright around the world and doing all great things just been to the taj mahal and after i was there i played a game of coc now my clan knows i m travelling for a year and i informed them that i won t be consistent their all a sound as a pound with that knowledge yet what i m not okay with is how stupid this game is now most people phones are reliable to a certain point but c mon i d of imagined by now in 2022 that video phone games who have the ability to quick save or keep the progress i have and didn t make via playing the game and to have a massive game still lacking in what i believe to be an easy fix is extremely annoying my issue is i was in a clan battle my phone died and i lost that attack and bc i used one spell potion what that s my full attack oh and because the phone was basically dead i didn t even tap the destructive spell on the enemy base on purpose that just happened in its own wee right soooo yarp pretty cool never going to get tht moment back but hey coc ,2,False,Albo0117,Annoyed by COC again,Clash of Clans
2019-04-22 15:00:54,i ve had this game for a few years and i would easily say it s my favourite game i especially liked the builder base update because it meant i could be high up for once i m only a th10 recent updates magic items clan games challenges have really helped me and improved gameplay however i would like to see more clan based activities e g a kind of clan village or something you build together as a clan and maybe a way to share resources as a clan i also think there should be more actual buildings in the villages practically the only buildings are cannons archer towers air defences etc but i think there should be more villagers with actual houses and maybe a sort of market and the villagers have jobs lastly i would like to see updates in the builder base as this was my favourite thing about the game otherwise amazing ,5,False,AleXashA228,"Excellent, don’t get bored of it",Clash of Clans
2017-12-23 22:56:13,let us get our old removed christmas trees back for a price of gems i wrote a whole essay but my wifi cut out so i ve given up and just written the what i want part can be done with a log showing all our removed seasonal 1 time christmas and halloween trees as well as maybe an option to convert a tree into the old one you can tell i want my 2013 tree back but it still to be valuable it says 5 stars but it would be a 9 10 because of the infernoes but i won t care about that if you implement my 2013 tree back i m begging i ve played since 2013 and that tree is something to prove it rather than just my word to people clan if you see this don t mention anything if they actually do this i just want that sweet gratification that supercell listened and they really do care about their customers especially this clash of clans team ,5,False,Derperfier,Helsinki Finland-#Y90LCQ8Y- My base,Clash of Clans
2018-03-11 06:20:55,while i have been playing this for many years now i don t really see any positive improvements time and again it is apparent that people are still using bots to attack and defend their village this needs addressing by supercell i see a lot of the time my troops will blatantly walk around or even away from the town hall when they should be heading straight to it or even in some cases they will right on top of it then decide it s not good and walk away really now we have this quite ridiculous builder base game which serves zero purpose other than to frustrate further unbalanced weaker bases and troop levels trancing over what clearly is a stronger base and again troops avoiding the hall or walking away from it after starting to take it down the list goes on it is set up to make you fail i lost a total of 232 trophies on a streak of 10 losses once i have finally broken the 2700 mark not been anywhere near that since come on supercell sort it out you money grabbing cheats stop swindling the general public and work a bit harder to make it fairer ,1,False,Friendlyfella,Growing ever frustrated,Clash of Clans
2018-01-21 10:56:44,this was a great game unfortunately after a little over 3 years of playing the recent updates have killed the game enough to make me consider stopping playing apart from the gem perks builder base is pointless the vs battles are so inconsistent you either have a good run of wins or get hammered by archer snipers who waste every second of your boost the clan games were a nice little distraction at 1st but they have now become just a repetitive grind with the same challenges over and over which is bad enough in itself however if you ve been fortunate enough to progress to the higher leagues they re made even worse by clouds oh i do hope you like clouds raiding has become almost impossible for casual players you ll easily spend 3 4 minutes watching a magnifying glass circle clouds until a village you have no chance of winning against eventually appears press next go boil the kettle and by the time you get back you might be presented with another impossible village ,3,False,Ricky Richochet,Broken,Clash of Clans
2020-07-16 14:50:53,so i had an account that i had lost since it was very old and i stopped playing the game when i came back i didn t have access to the account since i had changed my apple id and game centre before coming back i contacted support and they politely told me to send some information about the account which i did to the best i could but since the account was old i could not remember everything then after i had sensed my responses without consultation or explaining they banned the account i was messaging them with for pishing like wth i feel so let down by supercell to the point i want to quit the game and delete the app even though it is a very good game i know they don t want accounts being stolen but seriously supercell needs to understand that human beings don t have infinite memory and just cause they can t remember the previous name of the account they shouldn t be banned on the account they are messaging them from and the account they are trying to get back my advice is that if you lose your account do nit message them they make it worse by banning ur other acc very disappointing,1,False,Ndjdjbdjdjdis,Extremely bad customer service,Clash of Clans
2021-08-30 20:28:19,i love this game and all the creativity and effort put into it all the types of troops and abilities and upgrades you can do how theres so many buildings and you can upgrade then my favourite bit is the clans treasury except i don t like the master builder how we have to restart the entire game except its harder and we only have 4 troops and we cant even make a good base till we have a level 4 builders hall to clear the dozens of flowers and trees and rebuild the statues and how we get about 90 or 100 stuff from the gold and dark elixir generator and the stuff costs like 30 000 i would have preferred to find the master builder and rebuild his house on the main island and just have the 2nd thing as extra land please take this into consideration because it will take me alot if time to get used to restarting everything ,5,False,penalty hater,The Master Builder,Clash of Clans
2022-02-06 09:59:13,as a player or as some would say sweat i have seen and played this game a lot and one thing that has come to mind as leader of a clan is how can i reward my clan members with other things accept promotion and what comes to mind as result of this question is maybe there is like a league with in a clan and the person in the clan with the most donations or defensive wins etc would win like 10k gold for example i think this would be great to keep members motivated active and keep the clan lively and fun of course i don t know how hard this would be to input but i truly believe this would be a great help to the game and clans as i m sure many leaders or clans would agree some people need more motivation then promotions and what do they do when a co leader deserves something but can t promote them ,5,False,pugcal,Clan rewards system,Clash of Clans
2019-08-19 13:09:45,so as we know supercell has added in these seasonal challenges to get rewards and skins for you heroes and just overall to improve and for you to progress but when i made a complaint of how overpowered the gold pass is and how it s expensive and how it kind of needs to be nerfed they started explaining the meaning of it the gold pass gives you a skin and magical items and resources they think we don t know that they stared mocking me about how the pass doesn t give the player skill since i told them how easy it is to level up with it but yes it does because it can help your army and base improve which improves your skill in many ways i m just very disappointed that about the lack of community respect they just ignore the main question your trying to tell them and just think we are 5 year olds and start explaining what it s about i also said how the game starting to turn pay to win since the gold pass is just way too overpowered and needs to be nerfed down but nope got ignored on that as well if your wanting to play this game just don t bother since you ll be so much behind your friends and your clan mates since they have the battlepass and they re allowed to spend money when most people aren t like me even tho you can catch up legit but it s gonna take very long and the people who buy it can t be feeling too happy when they see they re op base since it was all pay to win,3,False,Doodica1,Supercell Support Has Flaws,Clash of Clans
2019-05-03 05:29:43,the game is great the battle helps you think more strategically and makes you think how can i be as efficient with troops and spells as possible the addition of the gem mine has helped i know it s been out for a while but here s the problem 4 99 for the gold pass that s ridiculous when the first season ended i did a check to see how many people brought the gold pass to get the hero skin out of the 25 searches none of them had the hero skins either they weren t online or didn t know how to equip them this shows that some other people don t want to pay 4 99 just for the hero skin if the hero skin was separate from the seasons and maybe in the clan league wars at a high price in game money not in app or maybe have the gold pass just for the special rewards and boosters and make the skins available to anyone then that would be a great idea other that s the gold pass the rest of the game is great ,4,False,BIG F UCKIn,Good but weighed down by the gold pass,Clash of Clans
2019-06-01 16:57:54,i love this game i think it s incredibly fun and a great game i have been playing since day 1 and a lot has changed i have 9 different accounts and two of which are maxed town hall 12 i love the fact that you can have multiple accounts but it s very frustrating when you have to log out then log in with another in a way i wish their was a way to access all accounts without having to always log in as well as this sometimes it s hard to remember all the different logins this is a crazy idea but could their ever be a new campaign where instead of us attacking goblin bases they would attack ours it probably wouldn t work but it would be quite cool also if their was a slight chance that clans could change their names it would be amazing but it should only be a 1 time thing any way clash on callum,5,False,Callum005,Please read supercell,Clash of Clans
2017-12-18 16:10:22,i love this game to bits and it s obvious how much time and effort has gone into it however there are some balancing issues as a player reaches the higher town halls 8 one huge issue is the cost of walls as even though they are not as expensive as any other building to upgrade there are 200 of them meaning that you will have to spend 500 000 gold on level 8 walls 200 times which is 100 000 00 gold and this is an estimate also as a lot of others have complained obviously the upgrade times for most buildings is extensively long and makes the game a little stale if someone s is unwilling to buy gems to speed up the process his makes this beautifully crafted game a little repetitive and boring sometimes but otherwise i think this is the most well developed mobile gaming ex out there jbone,5,False,Toshkent iop,"All around very good and developed game, however...",Clash of Clans
2018-12-31 19:11:18,game is so gooood i play it 24 7 not because it s addictive but because there is so much to do it is amazing but they could make build time shorter and give more builders to non gemmers so that they can be on the game more and not be waiting around i do think you should be able to change you name more as mine is one from when i was younger crazymonkey and i really want to change it customer service is mixed they got my old account back for me but on other case such as asking to change name i just got some bot messages saying to love and be proud of your name anyway please do get this game there is so much to do and so much more to come i love this game and would rate it six stars out of five if i could but as i said there are one or two little things that they could change to help everyone best wishes ben or coc name crazymonkey ,5,False,Ben (CrazyMonkey),Get this Game!!! Best game ever.,Clash of Clans
2020-09-13 09:51:48,this game is overall incredible but my only complaint is that when you get to a certain point in the game everything takes way too long building getting enough gems to make more builder huts and training troops another thing i forgot to mention is that you can only get loot from the builder island battles 3 times a day and that s only from winning too you get put in a loop of i need more loot to get more defenses but i can t get loot because i m not winning any battles why is that because you don t have enough defenses the only ways to get around this is to either wait for your mines and collecters to get enough resources which takes an incredibly long time or constantly retry battles until you find someone who s really bad at the game which also takes a lot of time you probably won t see this review but if you do please take into consideration what i ve said ,4,False,W h a t e v s,Amazing except,Clash of Clans
2018-08-13 15:57:32,i love this game and have a clan named destroyers join if you can everything is perfect except one majour thing the building time takes forever i mean i have a lot of full storages and the upgrade time is soo slow if you could supercell it would make the game a lot better if you could make the upgrade time and the build time faster because i have deleted this game 2 times already because of this every time getting far i have got the app again now but it gets boring after a while of just upgrading because my storages are full and can not collect my elixir dark elixir or gold this could easily be fixed just reduce every upgrade and build time by 5 for everyone who is past th3 some things are around 10 seconds to build because it is to time consuming and i dint wanna delete the app again just because the upgrade and build time takes to long ,4,False,Cuddly one for tonight,Love the game but....,Clash of Clans
2022-07-07 13:24:18,i really enjoy clash of clans it s particularly great when you find a good clan not only does this greatly increase how fast you can progress but the atmosphere of playing with friends is really good i am pretty pleased with resource balancing as well as it seems a lot more generous then it has been in the past and i am extremely grateful for that the changes made to walls and training troops are welcomed and definitely improve the game i also think the introduction of the clan capital is a good one it makes for a fun sort of mini game on the side of your home village and builders base you get out of clan capital what your clan puts in really if you have an inactive clan you won t find this much fun however clash of clans does have some serious glaring issues that prevent this game being a 5 star for me in particular progress on the builders base is still too stagnant it just feels pretty boring compared to home village or clan capital i am also still an avid supporter of global chat and still think it should return global allowed a lot more interaction between clans and the current system for finding clans is just not up to par overall i ll continue to play and have a good time supercell have been pretty good at consistently improving the game ,4,False,DDuelist,Enjoyable but changes needed.,Clash of Clans
2019-08-04 10:58:50,brilliant game but i think you should add a mode where you can design a village but just like the ones in the single player campaign you can add a ton of different traps and have stuff like the goblin version of the town hall and clan castle you can also add as many decorations trees and rocks and the single player campaign exclusive decorations as you want as your town hall level increases you could have access to more advanced buildings like the dragons lair and stuff like that then after you have finished your village other people could try and attack it and you could attack other people s villages this mode would not change your regular village in any way as it would just be a separate village i think this would be a brilliant edition to clash of clans as you could attack player made single player campaign like villages ,5,False,RapidRocket2005,Love it!,Clash of Clans
2022-12-12 18:06:29,such a good game have been playing for about 7 8 years and still not bored i enjoy it as its long strategic game that you can go at your own pace theres so much too do whether it be the weekly events trying different attack strategies farming loot to upgrade your base it keeps me very entertained and i spend a lot of time playing i have spent no money on the game and and i do not find it unfair in any way when people pay money for help as theres such a variety off players you will always find one perfect to attack the only suggestion i have for the developers would be to add some sort of mini games which earn you in game currency to allow players to spend more time playing and earning whilst there troops are training and they don t have anything to do ,5,False,brandon24146,Coc,Clash of Clans
2017-08-08 22:12:09,hi i think clash of clans is the most awesome game but i think there is a few things that could be better like private chat so u could go on social click one or yr friends and along with all the other stuff a button comes up saying chat or message or something cause maybe you want to talk to someone individually without leaving joining another clan or war strategies with just one person or little tips in war different one for everyone so that would be extremely useful also notifications when someone is on and talking in the clan so people are talking and sending messages in clan chat notifications come up so you can be like oh someone s finally on lets go talk or anything other wise a good game but 5 stars only if these things happen other wise i might stop because it s annoying always having to leave the clan to talk separately otherwise thanks for a great game please do these things please please please ,3,False,Sonia Khorami,Awesome but even better with....,Clash of Clans
2020-10-04 09:43:52,i m having to write through my husbands screen name as for some reason the keyboard keeps appearing out of sight for quite some time i have been unable to access my clash of clans village i spent years working on due to having three email addresses for various purposes work personal and game i had a google mail address for a samsung note too i am not able to provide some information that has been asked for the support have been nothing short of extremely unhelpful rigid and uncooperative when i explained this the clans account i was using to contact them my sons with permission was then banned for so called phishing i have since emailed the support through the main supercell website and i haven t even received a confirmation email my whole family and i are in a clan my son and i have been unable to play for a very long amount of time due to the lack of help from the support extremely unhappy and it has been like talking to a robot with a one sided program not help or understanding what so ever ,1,False,Nosher 09,Unhelpful admin/support with lost accounts,Clash of Clans
2020-08-01 09:35:12,clash of clans is the best mobile game i ve ever played and it s not them rushed ad filled simple crap games that you play for a week then delete mainly simulators clash of clans is not like that it s really fun battling other clans with your friends but the only downside and a lot of people seem to hate is that everything that you can upgrade on your base is extremely overpriced at higher levels my base has level 7 walls and i have to level up each one about 225 times but to level 8 that s 150k gold x 225 which is overpriced because of how much you get from level 11 gold mines an hour at th9 which is 29k gold an hour clan wars and multiplayer battles get a lot more but you typically lose a lot of trophies not being able to beat other people s base that they copy and pasted from the internet for their level overall amazing game apart from making currency ,4,False,Michael Mckiernan,Best mobile game ever but...,Clash of Clans
2018-09-09 13:43:38,as a relatively new player i found that getting into the game was fine but once you had passed a certain point the game got horribly unbalanced it s hard to sit there and see where your base or play style needs improvement because the person that raided you had troops from their clan that you could never defend against or vice versa when attacking the wait times are stupidly long and lack of any real effort pays off message is disheartening supercell are a money hungry company who made their money off of this game and are trying to milk it for what it s worth before shrinking into irrelevance honestly if the game didn t allow high level troops to be given via clan castles i could say that all you need is self control but that fact there means people can achieve with their wallets and trying to start out just to be beat down before you have a chance to really get started is a bad way to style the game ,3,False,errrr0r m3554g3,Horribly unbalanced,Clash of Clans
2020-01-26 22:02:26,for those who need a review in 2020 here is one the overall game is very easy to understand and although in clash royale made by supercell you don t need to wait for your army to be ready unlike coc in my opinion i think that is the best reason you won t get addicted to it unlike cr yes i know nobody likes walls but they cost a lot only because they don t want that you finish the game so fast thank you supercell for banning dr stephanie and mr mutjaba they where bad hackers ngl i have 7 accounts to play on so i am not like one of those people who collect resources do 1 attack and go off i do that on every account that s the fun bit i have spent a lot of money on this game but if you don t want to it s fine you won t have a lot of difference if you did i would of course consider this game to everyone ,5,False,Alberto_R,Best Game Ever,Clash of Clans
2018-07-02 18:35:28,so i tried getting my account back yesterday being given a few instructions about what to tell supercell on my new account and they got back to me today with 10 instructions to note about and being i lost my account in 2014 due to me smashing my hudl 2 i could not remember any details and filed the few things i knew i was then messaged by my friend saying why have you left the clan i replied i haven t he said a friend i have been playing coc with since 2014 well then you must have got your th8 account back i was getting extremely hyped and then it popped onto my screen whilst coc was loading you have been permanently banned for phishing i just want my old account back to which i 8spent ages on and what do i get a perm ban on my nearly maxed th5 lots of hard work supercell fix up and give me my accounts back legit what s the point in not just giving the acc if it ent been used for years and won t be ever again as i can t find a repair shop for my hudl supercell please just return my accounts and if not then i hate you,1,False,Seanosullis69,Outrageous ban!,Clash of Clans
2017-11-10 17:07:36,i personally like the game a lot and have spent hours playing but there are a few things that i find a bit annoying first of all even if the developers are trying to make the game encourage the players not to rush it makes it hard not to because other rushed players or players obviously beyond your level keep attacking you also the time it takes to get a building leveled up is so ridiculously long and needs improving a lot of my friends who used to play and i m sure tons more of people in the world have stopped playing the game for that reason it s probably a way that all game producing companies make money out of it by tempting the players to buy items but honestly i ve never seen anyone buy items from those type of games personally i think the game would be made more fun if these points were improved i hope you take this comment into account ,3,False,zabesuAXE,"Good game, but needs changes",Clash of Clans
2019-08-25 12:28:56,i ve been playing this complex and intricate game for just under 6 months now and it is so fun i am now town hall level 8 and i play this game almost every day because it requires commitment in the game you attack other players villages and upgrade defences and structures in your village and in your builder base this awesome game doesn t require you to spend any money and has no adds whatsoever however if you are insistent on spending money wait till your town hall 7 and buy the gold pass the gold pass costs 5 pounds and lasts for a month giving you access to a whole new tier of epic rewards it s kind of like the battle pass just for clash of clans i absolutely love this game and highly recommend it for anyone with free time and friends to compete with or join clans with ,5,False,a pokemon fab 🤙,Incredibly fun and super addictive,Clash of Clans
2018-04-16 19:56:26,i have stopped playing this game every day like i used to a few weeks ago this is because i think the game isn t what it used to be i m a town hall 11 that s a bit rushed that i ve upgraded over time and built up my defences to a point were it costs like 5 million gold for 1 upgrade it s getting harder to find good loot on bases and a good air army that i use costs like 380 000 elixir so i need to find a good base with 300 000 and a loot bonus to get it back so there s no point and i m gaining nothing in elixir for the next army people take 500 000 gold from me each time and my max wall level is level 9 because i don t want to spend 3 000 000 on 1 wall in the builders base i m builders hall 8 that i ve been upgrading but it s annoying and stupid that you can only get loot 3 times every 8 hours and there s only 1 master builder so an upgrade takes 4 days so i can t upgrade anything in that time that s why i m not paying it anymore and it seems the only good way to play is buying gems and it s a free game ,1,False,DavidHepworthh,Stopped playing after 4 years,Clash of Clans
2019-02-10 18:37:42,this game is amazing i have been playing for a long time it before the updates i was getting bored but then the update came and i started again new things is always good and i m happy with what they are my main problem is that my wifi connection isn t stable and i understand that s not supercells fault but all i would ask is if someone loses connection during an attack please make it so that it cancels the attack it is so annoying when i m during an attack and i even get 3 stars with the losing connection sign and then after being kicked off only to find i have lost with half my troops wasted obviously upgrade times are too long but i can live with that overall great game would recommend 100 ,5,False,dfpww,This is my favourite Phone game but I only ask of a few things.,Clash of Clans
2018-03-05 23:42:09,hi i have been playing clash of clans coc for nearly 5 years not so much now but now updates are better with magic items this has speeded up the game considerably i feel aggrieved that wall pieces have come down in price when we have paid more than someone who is a couple of years into the game refund please also i would like to point out that i still can not update on my iphone 7 yet but have done on my ipad 2 what s up turned phone off but can t update game just goes back to home page and asks me to open then goes back to the congratulations there is a new update vicious circle when i did manage to get home and update my ipad i was raided big style not to worry i ll get it back just please sort the update out on iphone 7 ,5,False,Dazza the spark,Great game but slows up the higher you get,Clash of Clans
2018-06-26 18:27:18,right loving the game after picking it back up a month or two ago only thing my base has barely changed since even though i m constantly on it why because upgrades take absolutely ages 2 days at town hall 5 is just ridiculous i have 4 builders not a gemmer though and yet i m waiting for ever on this one upgrade to finish which led me to a though might have been said before but i couldn t just not let you know i think it d be really good to assign builders that aren t being used to help another builder and reduce building time in doing so by half maybe not that much but you get the idea because i have 4 builders and one upgrade going right now i could add 3 and a 2 day upgrade would take 12h this to me i think would be really appreciated it would balance the difference between gemmers and non gemmers and help players get further without growing bored of the game so all in all great game just please reduce building time and maybe make it to where you can assign multiple builders to one building to make it faster also if you answer please let me know you re a genuine dev cause i feel like the answers are just bots so to do so just tell me the answer to 2 2 ,5,False,Ethensite,"Good game, change and add these..",Clash of Clans
2021-01-13 09:11:38,where to start i love this game so much i don t think i could live a life without it there are one or two complaints i would give i absolutely love everything in this game including the upgrading the when you get to town hall level four we get this new village the list just goes on forever i do love it but it is very hard when you start your coins and elixir are just so low but when you get the hand of it you just are loaded with them i play this game 24 7 i got it about one and a half months ago and is already looking good i wish i could upgrade things faster but i can t because you have to pay gems for builders and at my stage everything is 12 16 hours to upgrade my point is that everyone should get this game and love it ,5,False,🤗😀😀🤗,CLASH OF CLANS LOVER ❤️❤️❤️,Clash of Clans
2018-01-22 15:39:56,i think clash of clans is a good game but it so dull that there is nothing special about this game yes you can get two villages when i played the other village island i forgot the name because i don t play it now it was good at first but then i find all troops over powering that i would always lose in defence but win 1 star i attacking by using invisible archers also the village is so small i find it completely pointless another thing is both villages troops it is supercell that makes them bad to overpowering that they can t make it balanced for every it completely spoils the fun a lot and finally there is not much use playing the game that it takes longer when reaching high townhall when training troops or building something i see less people playing this game because they are bored and less people are attacking my village while i have an awesome defence and not able to get any trophies or get revenge on them which is suppose to be fun i just feel like i m the only one playing this game ,1,False,bsb14405,"Goes downhill, so boring.....",Clash of Clans
2022-10-30 01:29:50,i spoke to support regarding an item i never used and i received terrible support i wanted to know where it was and what happened and they got most details wrong illegitimate details on my account progression wrong and then accused of using it on a hero with only an hour left on him so i gemmed him i queried the incorrect details and what happened and asked for evidence of the use of this item being used as whomever was investigating my case was misinformed at the time making me suspect that i was being palmed off after asking for evidence i was given the metaphorical middle finger and told there is nothing they can do by a bot called sparky doubt i ll ever see that book of hero s but the experience left a rotten taste in my mouth i can t give it one star because the game is great and i enjoy their updates and clan games just a shame you get spat on when it comes to collecting hard earned items in the game for free ,2,False,Brilliant qwerty,"Great game, terrible support",Clash of Clans
2020-03-30 20:58:36,really good game in my opinion very time consuming has different features unlike most games doesn t contain ads at all first downside is that the cost of walls should be greatly reduced although i have almost maxed my base i m still finding it hard to get those couple last walls another thing is that most players defences are terrible however their attacks are decent i win 12 13 of my attacks and win 2 9 of my defence another thing to consider is the amount of time it takes to train troops troops with low housing space are ok 2 5 seconds however big troops pekka golem electro dragon take way too long in my opinion nonetheless it is a superb game which can takes your mind off something important corona ,5,False,🤔dybala,A few downsides,Clash of Clans
2019-06-05 19:30:41,i find it funny how people complain this is a pay to win as i have only just spent my first amount of money on the game which was a 5 builder pack with a builder and 500 gems for the cost of 500 gems and i don t find how people say it is pay to win becuase ages back i had a th 8 account upgrading to th9 and i lost it you don t see me complaining becuase j lost one battle and got salty i deal with it and move on all these people getting triggered at the game for not giving them free stuff are just idiots as supercell need to make money somehow otherwise they would go bankrupt an not be able to deliver updates so everyone stop complaining that you don t know how to get good at the game anyhow you are doing a great job supercell and keep it up thanks for raising me lol also haters fight me,5,False,the yeti master,Great game,Clash of Clans
2018-07-29 14:14:22,i like the game very much is very addictive but what annoys the most is that every time i find a base i actually have a chance of defeating it so happens to have over powered troops in it clan castle i don t mind the fact that you can have clan troops in your castle but i wish that they could only be a certain level or specific group for example say a base has a level three barracks and they request troops they should only be able to get troops that are accessible from a level three barracks this is because all the time my army gets absolutely destroyed before they can even bring down a building please do something about this atleast make it so the attacker doesn t loose trophies if they loose from a battle with overpowered troops defending the base anyways this game is great when there are bases without clan troops in the castle i will rate this two stars for the great gameplay but three stars taken away from that mishap ,2,False,Everyone likes everyone,I can’t win! 😡,Clash of Clans
2020-03-26 12:18:38,this game is brilliant and play it every day for a long time i love the season challenges clan games and clan war leagues and do all of them as mush as possible however i was sad to see global chat go as sometimes you are in a good clan but no one is online so it was great to be able to go on global and talk i ve been talking to my clan and we thought it would be good if it had a function where the whole clan had a world that they could contribute their elixir gold dark elixir and gems to and perhaps the leader could be the one that did the attack i do realise this would take a while to make but it s just something to think about brilliant game keep adding to it thanks for reading ,5,False,why do no names work???????,Brilliant. but what about something new?,Clash of Clans
2023-02-22 16:00:40,hello this is a brilliant game and i really enjoy it i am town hall 9 and find it really hard to get gems so i had a thought about the trader it would be cool if you could trade raif medals for gems as this would make the game a lot easier anyway keep updating as this is an incredible game thank you update i had another thought and it would be cool if you could have clan wars but in the builder base i also thank you for updating the builder base can t wait to see what it looks like also if you are in a clan then it would be cool if you could trade and request resources like troops i think that would get you that extra 0 3 star to get to 5 stars on app store thank you keep updating ,5,False,1234567890-/:;()£@&',Incredible but needs some improvements!,Clash of Clans
2018-08-18 22:51:49,the reason why i m happy is because not only did i start when the game first came out i used to play on older mobile like iphone 5 and 6 and sometimes the first ipad but i got abit upset because the old phones i played on my friends was getting bad messages on fb when i sold them so i had to blocked my old email with the high town hall rank i had but the developers are so on point and accurate with this game they helped me get my town hall 9 back so if you re ever to lose your town hall don t worry and as long as you are accurate and honest with them they will help you massively so i m happy to have my old town hall back and not lose my progress cause i ve played it years hours to get to where i am brilliant support,5,False,Must be my favourite game,I’m very happy this game is brilliant,Clash of Clans
2020-08-13 14:45:50,i have been playing this game for around 7 years now and honestly it is one of the best games i have ever came across i m still taking time to get used to some of the new updates since i have only come back recently and i was very disappointed when i found out that global chat was removed it was a really efficient and necessary tool for building new clans without global chat it is near to impossible to build a clan from scratch i understand that many people abused it however it has disappointed a lot of players worldwide and many players have quit the game i know a few myself although you probably won t add the global chat back it would be nice to see something of similar concept added to the game apart from that it is truly an addicting game and provides loads of fun ,4,False,Dominykas2006,Good game however...,Clash of Clans
